SH	“Tell me,” broke in the engineer, “is [NAME] [NAME] a German, very thin, with a long, sharp nose?”
SH	It grew worse as [NAME] grew up, for he soon saw I was more afraid of her knowing my past than of the police.
SH	I dressed hurriedly, for I knew by experience that railway cases were seldom trivial, and hastened downstairs.
SH	It was an Indian cigar, of the variety which are rolled in [NAME].”
SH	“On the contrary,” said [NAME], “it is the brightest rift which I can at present see in the clouds.
SH	He threw himself down upon his face with his lens in his hand and crawled swiftly backward and forward, examining minutely the cracks between the boards.
SH	Pray step into the cab, and I shall soon be able to tell you everything which you would wish to know.”
SH	[NAME] [NAME] [NAME] sank into a chair and passed his hand over his forehead.
SH	The landlady informed me that he had left the house shortly after eight o’clock in the morning.
SH	You are probably aware that [NAME]-earth is a valuable product, and that it is only found in one or two places in [NAME]?’
SH	It is evident, therefore, that if both girls had married, this beauty would have had a mere pittance, while even one of them would cripple him to a very serious extent.
SH	“Entirely.”  “Do not think of revenge, or anything of the sort, at present.
SH	“I am sorry that I have not been able to bring your [NAME]’s business to a more successful conclusion.”
SH	Without a word he grasped my arm and hurried me into a carriage, the door of which was standing open.
SH	I think that I recognise the symptoms.
SH	She is my niece; but when my brother died five years ago and left her alone in the world I adopted her, and have looked upon her ever since as my daughter.
SH	Because he limped—he was lame.”
SH	“I can’t imagine.
SH	We soothed and comforted her by such words as we could find.
SH	Four or five minutes afterwards the sitting-room window will open.
SH	It is there that I shall seek it.”
SH	Now,” he said as he turned hungrily on the simple fare that our landlady had provided, “I must discuss it while I eat, for I have not much time.
SH	My wants were few and simple, so that in less than the time stated I was in a cab with my valise, rattling away to [NAME] [NAME].
SH	“The family was at one time among the richest in [NAME], and the estates extended over the borders into [NAME] in the north, and [NAME] in the west.
SH	“If you remember, [NAME] was an exceedingly hot day, and [NAME] [NAME] [NAME] walked slowly, glancing about in the hope of seeing a cab, as she did not like the neighbourhood in which she found herself.
SH	“Is there a cellar with a good strong lock?”
SH	It is my belief, [NAME], founded upon my experience, that the lowest and vilest alleys in [NAME] do not present a more dreadful record of sin than does the smiling and beautiful countryside.”
SH	Do not worry about my future, for that is provided for;  and, above all, do not search for me, for it will be fruitless  labour and an ill-service to me.
SH	Do you feel equal to it?”
SH	I trust, [NAME], that you will succeed in proving, what I feel sure is the truth, that my cousin [NAME] is innocent of this crime.”
SH	“Pray take a seat.”
SH	“Oscillation upon the pavement always means an _affaire de [NAME]_.
SH	“Well, I have no connection with any other people who have been making inquiries,” said [NAME] carelessly.
SH	“He is, in my judgment, the fourth smartest man in [NAME], and for daring I am not sure that he has not a claim to be third.
SH	[NAME] [NAME] and [NAME] [NAME] were married, by special license, in [NAME] the day after their flight, and he is now the holder of a government appointment in the island of [NAME].
SH	Once we diverted her luggage when she travelled.
SH	[NAME], he came down into the office just this day eight weeks, with this very paper in his hand, and he says:  “‘I wish to the [NAME], [NAME] [NAME], that I was a red-headed man.’
SH	What is it?”
SH	“And brought [NAME] [NAME] down from [NAME] in order to get rid of the disagreeable persistence of [NAME] [NAME].”
SH	You won’t shake hands before I go?”
SH	If she had, it must be someone from [NAME] because she had spent so short a time in this country that she could hardly have allowed anyone to acquire so deep an influence over her that the mere sight of him would induce her to change her plans so completely.
SH	The thought had hardly flashed through my mind before he was at the door, pushing his way past her; but she threw her arms round him and tried to hold him back.
SH	It is nearly five now.
SH	The name is no doubt familiar to you.”
SH	I braved him to do his worst.
SH	To [NAME], as I could see by his eager face and peering eyes, very many other things were to be read upon the trampled grass.
SH	I went and saw him.
SH	“You must confine yourself to your room, on pretence of a headache, when your stepfather comes back.
SH	Still, it might be worth while to call [NAME]’ attention to it.
SH	“Then I fail to follow your [NAME].
SH	“What do you mean?”
SH	From outside came the occasional cry of a night-bird, and once at our very window a long drawn catlike whine, which told us that the cheetah was indeed at liberty.
SH	“What of the rat, then?”
SH	I took a step forward.
SH	It may, however, have been written on [NAME] and only posted to-day.”
SH	Up to a late hour last night, however, nothing had transpired as to the whereabouts of the missing lady.
SH	“I have no doubt that I am very stupid, but I must confess that I am unable to follow you.
SH	“I was mad—insane.”
SH	Then suddenly another sound became audible—a very gentle, soothing sound, like that of a small jet of steam escaping continually from a kettle.
SH	I dropped my gun and held him in my arms, but he almost instantly expired.
SH	“Do you know, [NAME],” said [NAME] as we sat together in the gathering darkness, “I have really some scruples as to taking you to-night.
SH	I want to see whether the objections are fatal, or if they may be explained away.
SH	He chuckled to himself and rubbed his long, nervous hands together.
SH	The pressure of public opinion can do in the town what the law cannot accomplish.
SH	“[NAME]’s photograph!”
SH	My limbs were weary and stiff, for I feared to change my position; yet my nerves were worked up to the highest pitch of tension, and my hearing was so acute that I could not only hear the gentle breathing of my companions, but I could distinguish the deeper, heavier in-breath of the [NAME] [NAME] from the thin, sighing note of the bank director.
SH	We feed him once a day, and not too much then, so that he is always as keen as mustard.
SH	There is one point which I should wish to determine.”
SH	One day my editor wished to have a series of articles upon begging in the metropolis, and I volunteered to supply them.
SH	Take your pistol, and we will enter [NAME] [NAME]’s room.”
SH	Come at once.
SH	I thought, at any rate, that I should call you and give you the chance.”
SH	It becomes a personal matter with me now, and, if [NAME] sends me health, I shall set my hand upon this gang.
SH	I shall take your advice in every particular.”
SH	“The stable lane?”
SH	He ran when he saw his father on the ground.
SH	“[NAME] let us have it, for all that.”
SH	“Which surely he restored to their owner?”
SH	“I do not know that there is anything else for me to explain.
SH	“We shall soon set matters right, I have no doubt.
SH	“‘In the case of another,’ said he, ‘the objection might be fatal, but we must stretch a point in favour of a man with such a head of hair as yours.
SH	“‘I should be happy to advance it without further [NAME] from my own private purse,’ said I, ‘were it not that the strain would be rather more than it could bear.
SH	“I cannot tell.”
SH	“This has been done,” said I, examining the wound, “by a very heavy and sharp instrument.”
SH	With his collar turned up, his shiny, seedy coat, his red cravat, and his worn boots, he was a perfect sample of the class.
SH	They are the [NAME]’s pet baits.
SH	I had said to her last night, in sorrow and not in anger, that if she had married my boy all might have been well with him.
SH	[NAME] [NAME] was acquitted at the [NAME] on the strength of a number of objections which had been drawn out by [NAME] and submitted to the defending counsel.
SH	“You villain!”
SH	“Why did you beat the pavement?”
SH	That represents the last time that the colonel needed to have his machine overhauled, I fancy.”
SH	If not, I should much prefer to communicate with you alone.”
SH	“He has his own little methods, which are, if he won’t mind my saying so, just a little too theoretical and fantastic, but he has the makings of a detective in him.
SH	“How many?
SH	“Yes, there was a ring.
SH	The little which I had yet to learn of the case was told me by [NAME] [NAME] as we travelled back next day.
SH	At last the little money which I had saved began to run short, and I was at my wit’s end as to what I should do.
SH	“It was an hour’s good drive.”
SH	She is an American and came from [NAME] with her.”
SH	“[NAME], no,” cried [NAME], shoving him back into the chair from which he had half risen.
SH	“The doctor?”
SH	“Because there are many inquiries which must be made out here.
SH	“This went on day after day, [NAME] [NAME], and on [NAME] the manager came in and planked down four golden sovereigns for my week’s work.
SH	Then there is no more to be done in the matter.
SH	As to what you tell me of poor [NAME], it goes to my very heart.
SH	I glanced down at my hand, which was throbbing painfully, and then, for the first time, saw that my thumb had been cut off and that the blood was pouring from my wound.
SH	Shortly after our return to [NAME] my mother died—she was killed eight years ago in a railway accident near [NAME].
SH	I returned the strange hair to the drawer, and I said nothing of the matter to the [NAME] as I felt that I had put myself in the wrong by opening a drawer which they had locked.
SH	It is peculiarly strong and stiff.”
SH	“Who by?”  “The landlord of the [NAME].”
SH	“The case is as plain as a pikestaff, and the more one goes into it the plainer it becomes.
SH	I stared at it horror-stricken, not knowing what was about to issue from it.
SH	I passed along the tradesmen’s path, but found it all trampled down and indistinguishable.
SH	“Ah, yes, of course!
SH	“Where did he live, then?”
SH	And now, [NAME] [NAME], we must leave you for if [NAME] [NAME] returned and saw us our journey would be in vain.
SH	He is older than [NAME], a man of the world to his finger-tips, one who had been everywhere, seen everything, a brilliant talker, and a man of great personal beauty.
SH	“Where, then?”  “Her banker or her lawyer.
SH	“But how did you gain them?”
SH	“There was a paragraph amplifying this in one of the society papers of the same week.
SH	At last, when nothing else would do, he went off to [NAME] upon the business of the firm, but we went, mother and I, with [NAME] [NAME], who used to be our foreman, and it was there I met [NAME] [NAME] [NAME].”
SH	And, above all, take care of yourself in the meanwhile, for I do not think that there can be a doubt that you are threatened by a very real and imminent danger.
SH	Now, would you have the kindness to go into your room and bar your shutters?”
SH	“But he might be a bachelor.”
SH	“Yes, I have one waiting.”
SH	However, it was too late to alter the matter now, so I locked it up in my private safe and turned once more to my work.
SH	I was ascertaining whether the cellar stretched out in front or behind.
SH	We are only just in time to prevent some subtle and horrible crime.”
SH	It is my business to know what other people don’t know.”
SH	“It is of importance that it should not rain before we are able to go over the ground.
SH	“By [NAME], [NAME]!” said he, “this is treasure trove indeed.
SH	“Then, how do you know?”
SH	I had expected to see [NAME] [NAME] impatient under this rambling and inconsequential narrative, but, on the contrary, he had listened with the greatest concentration of attention.
SH	All the way there every man I met seemed to me to be a policeman or a detective; and, for all that it was a cold night, the sweat was pouring down my face before I came to the [NAME] [NAME].
SH	“Yes,” he continued, glancing out of the window.
SH	I knew the firm for which this man worked.
SH	“Undoubtedly.
SH	Then with a red head of hair, and an appropriate dress, I took my station in the business part of the city, ostensibly as a match-seller but really as a beggar.
SH	He unwound the handkerchief and held out his hand.
SH	But what was she to do?
SH	Your wife has been waiting this two days for you.
SH	“It may be so, or it may not, [NAME] [NAME],” said he, “but if you are so very sharp you ought to be sharp enough to know that it is you who are breaking the law now, and not me.
SH	“And who could it be who was her confederate?
SH	You may then walk to the end of the street, and I will rejoin you in ten minutes.
SH	“Oh, so so.
SH	He would put it through this ventilator at the hour that he thought best, with the certainty that it would crawl down the rope and land on the bed.
SH	‘You have destroyed it!
SH	This also was opened, and led down a flight of winding stone steps, which terminated at another formidable gate.
SH	The man who entered was a sturdy, middle-sized fellow, some thirty years of age, clean-shaven, and sallow-skinned, with a bland, insinuating manner, and a pair of wonderfully sharp and penetrating grey eyes.
SH	“Certainly, sir,” said [NAME], who had risen and tucked his newly gained property under his arm.
SH	“‘Quite so.
SH	They have now fled together.”
SH	It is a _[NAME]_ [NAME], with a garden at the back, but built out in front right up to the road, two stories.
SH	He was too good and kind to leave me so.
SH	When I had made it clear to them, I returned to the main chamber of the machine and took a good look at it to satisfy my own curiosity.
SH	We are but preventing her from injuring another.
SH	Three gone before you could wink!’
SH	“Theories are all very well, but we have to deal with a hard-headed British jury.”
SH	But we have to be careful, for we have twice been deceived by wigs and once by paint.
SH	Do you not see some loophole, some flaw?
SH	He was in dreadful earnest and made me swear, with my hands on the [NAME], that whatever happened I would always be true to him.
SH	As he spoke he drew the dog-whip swiftly from the dead man’s lap, and throwing the noose round the reptile’s neck he drew it from its horrid perch and, carrying it at arm’s length, threw it into the iron safe, which he closed upon it.
SH	“Surely. Bring him into the sitting-room.
SH	In this way I am no doubt indirectly responsible for [NAME] [NAME] [NAME]’s death, and I cannot say that it is likely to weigh very heavily upon my conscience.”  [NAME].
SH	You must not interfere, come what may.
SH	“But what is that compared with the number of your successes?”
SH	But soon he found that that would not answer forever.
SH	There is, however, one of these last which was so remarkable in its details and so startling in its results that I am tempted to give some account of it in spite of the fact that there are points in connection with it which never have been, and probably never will be, entirely cleared up.
SH	“Just look up the trains in [NAME],” said he, and turned back to his chemical studies.
SH	It seemed likely enough that the weighted coat had remained when the stripped body had been sucked away into the river.”
SH	They are a most unpleasant couple, but fortunately I spend most of my time in the nursery and my own room, which are next to each other in one corner of the building.
SH	We have not yet grasped the results which the reason alone can attain to.
SH	“There are three men waiting for him at the door,” said [NAME].
SH	“The name of the maker, no doubt; or his monogram, rather.”
SH	“Third right, fourth left,” answered the assistant promptly, closing the door.
SH	They were always very careful, I observed, to turn my face away from the window, so that I became consumed with the desire to see what was going on behind my back.
SH	I’ll take you round to him myself.”
SH	I have felt like one of those poor rabbits when the snake is writhing towards it.
SH	“I should be immensely obliged to you.”
SH	“Last [NAME] [NAME] [NAME] [NAME] [NAME] went into town rather earlier than usual, remarking before he started that he had two important commissions to perform, and that he would bring his little boy home a box of bricks.
SH	The woman was standing in the aperture, the darkness of the hall behind her, the yellow light from my lamp beating upon her eager and beautiful face.
SH	Have the goodness, also, when you address me always to say ‘sir’ and ‘please.’”
SH	All these I may sketch out at some future date, but none of them present such singular features as the strange train of circumstances which I have now taken up my pen to describe.
SH	[NAME] [NAME] went up to her, whispered something in her ear, and then, pushing her back into the room from whence she had come, he walked towards me again with the lamp in his hand.
SH	“Oh, yes, I am not joking,” he continued, seeing my look of incredulity.
SH	“‘But,’ said I, ‘there would be millions of red-headed men who would apply.’
SH	“None of those which come to me are.
SH	There is so keen a sympathy between us that I should know if evil came upon him.
SH	“Oh, really!
SH	[NAME] shook his head like a man who is far from being satisfied.
SH	“‘Don’t be frightened,’ said my employer, laughing at the start which I had given.
SH	“You have a grand gift of silence, [NAME],” said he.
SH	“It is really two days since you had the letter.
SH	“Dark enough and sinister enough.”
SH	Both these witnesses depose that [NAME] [NAME] was walking alone.
SH	I have myself some small business matters to attend to.
SH	“My messenger reached you, then?” asked [NAME].
SH	Is it not possible that his wife is a lunatic, that he desires to keep the matter quiet for fear she should be taken to an asylum, and that he humours her fancies in every way in order to prevent an outbreak?”
SH	You need not, however, go to  the expense of purchasing one, as we have one belonging to my dear  daughter [NAME] (now in [NAME]), which would, I should think,  fit you very well.
SH	A fortnight went by, during which I frequently found my thoughts turning in her direction and wondering what strange side-alley of human experience this lonely woman had strayed into.
SH	The bedrooms in this wing are on the ground floor, the sitting-rooms being in the central block of the buildings.
SH	The man in the road was undoubtedly some friend of hers—possibly her _fiancé_—and no doubt, as you wore the girl’s dress and were so like her, he was convinced from your laughter, whenever he saw you, and afterwards from your gesture, that [NAME] [NAME] was perfectly happy, and that she no longer desired his attentions.
SH	“But I am somewhat headstrong by nature, and the more ready to engage in an affair when there is some obstacle in the way.
SH	“Then, pray consult,” said [NAME], shutting his eyes once more.
SH	“Let me see,” said [NAME], standing at the corner and glancing along the line, “I should like just to remember the order of the houses here.
SH	“How did you deduce the select?”
SH	“What can it mean, this relentless persecution?”
SH	And where was the place?
SH	[NAME] [NAME] leaned back in his chair and laughed heartily.
SH	In these cases, save for one rather intricate matter which has been referred to me from [NAME], there is nothing which presents any features of interest.
SH	Did you fasten all the windows?”
SH	“If so, much may have happened between.”
SH	“‘What are you doing there?’
SH	It’s a cold night,” said [NAME].
SH	Tell us the truth, for there lies your only hope of safety.”
SH	It was my coil of hair.
SH	I am sure that you inquired your way merely in order that you might see him.”
SH	“[NAME] [NAME] seemed to me to be colourless in mind as well as in feature.
SH	The alarm of fire was admirably done.
SH	You shave every morning, and in this season you shave by the sunlight; but since your shaving is less and less complete as we get farther back on the left side, until it becomes positively slovenly as we get round the angle of the jaw, it is surely very clear that that side is less illuminated than the other.
SH	My heart is lightened already since I have confided my trouble to you.
SH	If you leave, you forfeit your whole position forever.
SH	“Very good.
SH	You owe a very humble apology to that noble lad, your son, who has carried himself in this matter as I should be proud to see my own son do, should I ever chance to have one.”
SH	He received us in his quietly genial fashion, ordered fresh rashers and eggs, and joined us in a hearty meal.
SH	The most serious point in the case is the disposition of the child.”
SH	‘[NAME] [NAME] and I will take you up to see the machine.’
SH	“What on earth has that to do with it?”
SH	“This is where we shall find them.”
SH	“Well, the snuff, then, and the [NAME]?”  “I won’t insult your intelligence by telling you how I read that, especially as, rather against the strict rules of your order, you use an arc-and-compass breastpin.”
SH	You have not observed.
SH	It is very natural that the pledge of secrecy which we have exacted from you should have aroused your curiosity.
SH	“[NAME], no; it is, it is his very own writing!”
SH	“Witness: It conveyed no meaning to me.
SH	You will find parallel cases, if you consult my index, in [NAME] in ’77, and there was something of the sort at The [NAME] last year.
SH	The prisoner turned with the reckless air of a man who abandons himself to his destiny.
SH	I believe that that is the village inn over there?”
SH	“You see, [NAME],” he explained in the early hours of the morning as we sat over a glass of whisky and soda in [NAME] [NAME], “it was perfectly obvious from the first that the only possible object of this rather fantastic business of the advertisement of the [NAME], and the copying of the _[NAME]_, must be to get this not over-bright pawnbroker out of the way for a number of hours every day.
SH	‘It is a little fancy of my wife’s, and ladies’ fancies, you know, [NAME], ladies’ fancies must be consulted.
SH	That is as much as I have been able to gather about the families.
SH	Never in my life have I seen such a sight.
SH	It is possible, however, that I may have something better before very many minutes are over, for this is one of my clients, or I am much mistaken.”
SH	‘And the pay?’  “‘Is £ 4 a week.’
SH	The same post brought me a letter from [NAME] & [NAME], of [NAME] [NAME], to say that the description tallied in every respect with that of their employé, [NAME] [NAME].
SH	My hand-mirror had been broken, so a happy thought seized me, and I concealed a piece of the glass in my handkerchief.
SH	“His name is [NAME] [NAME], and he’s not such a youth, either.
SH	“A thousand things come back to me which make me certain that you have hit it.
SH	“‘And my duties, [NAME]?
SH	I must wire to the [NAME] without delay.”
SH	“What could she mean by that note, [NAME] [NAME]?
SH	Have you a cab?”
SH	“You have but to name it.”
SH	On the table stood a dark-lantern with the shutter half open, throwing a brilliant beam of light upon the iron safe, the door of which was ajar.
SH	I read for about ten minutes, beginning in the heart of a chapter, and then suddenly, in the middle of a sentence, he ordered me to cease and to change my dress.
SH	The road is an important highway, and there are usually people there.
SH	The more featureless and commonplace a crime is, the more difficult it is to bring it home.
SH	I have frequently gained my first real insight into the character of parents by studying their children.
SH	Where were we going, and what were we to do?
SH	For the rest, it was cracked, exceedingly dusty, and spotted in several places, although there seemed to have been some attempt to hide the discoloured patches by smearing them with ink.
SH	At the church door, however, they separated, he driving back to the [NAME], and she to her own house.
SH	“Six out and six back.
SH	“Have you her photograph?”  “I brought this with me.”
SH	I assure you that your little problem promises to be the most interesting which has come my way for some months.
SH	“‘And a very good thing, too!’
SH	“Well, you can easily think that that made me prick up my ears, for the business has not been over good for some years, and an extra couple of hundred would have been very handy.
SH	Five little livid spots, the marks of four fingers and a thumb, were printed upon the white wrist.
SH	“The decline of his fortunes, then?”
SH	“Well, I have drawn my circle, and I only wish I knew at what point upon it the folk that we are in search of are to be found.”
SH	“I could hardly believe my ears.
SH	I am at a loss to know now why you did not advertise.”
SH	I shall call at half-past ten to-morrow if I do  not inconvenience you.
SH	“[NAME], perhaps, the [NAME] of Four.”
SH	What did you do, then?
SH	“I took the lamp from him, and I examined the machine very thoroughly.
SH	A lover evidently, for who else could outweigh the love and gratitude which she must feel to you?
SH	“No, but the enclosure is.”
SH	It came right over the forehead and settled upon the bridge of his nose.
SH	I trust, [NAME] [NAME], that you are nearing the end of your troubles.”
SH	There must be some strong reason behind.”
SH	“He shot one of his suspicious looks at me.
SH	[NAME], [NAME], I am in the midst of a very remarkable inquiry, and I have hoped to find a clue in the incoherent ramblings of these sots, as I have done before now.
SH	“I hope that I may have the pleasure of introducing you to-night.
SH	I have it here in my museum.”
SH	Here is where the party with the lodge-keeper came, and they have covered all tracks for six or eight feet round the body.
SH	“No, I must go.
SH	“Get back into your chair!”
SH	All we wish you to do is to examine the machine and to let us know what is wrong with it.’
SH	Did I not see you trying to tear off another piece?’
SH	The roughs had also fled at the appearance of [NAME], so that he was left in possession of the field of battle, and also of the spoils of victory in the shape of this battered hat and a most unimpeachable [NAME] goose.”
SH	“‘Yes, it was gone.’
SH	“Not in a good cause.”
SH	“‘We have judged it best that you should come late.
SH	A quick blush passed over her fresh young face as [NAME] shot one of his keen, questioning glances at her.
SH	Now for the facts.
SH	“And how have you succeeded?”
SH	“What do you say, dear?” said my wife, looking across at me.
SH	It was a quarter-past nine when I started from home and made my way across the [NAME], and so through [NAME] [NAME] to [NAME] [NAME].
SH	“Yes, sir!” said the station-master.
SH	“It was a confession,” I ejaculated.
SH	The banker wrung his hands.
SH	He has seen too much.
SH	“Do you mean that she has left [NAME]?”
SH	“The [NAME]: That is for the court to decide.
SH	“‘Surely it would be better to take no notice.’
SH	Suddenly, to my horror, there was a distinct sound of footsteps moving softly in the next room.
SH	He had risen from his chair and was standing between the parted blinds gazing down into the dull neutral-tinted [NAME] street.
SH	You must assert that in such words as will carry conviction with them.
SH	There was no rain, as [NAME] had foretold, and the morning broke bright and cloudless.
SH	Don’t wait up for me in case I should be late.”
SH	I asked, keenly interested, as I always was, by my friend’s incisive reasoning.
SH	For example, what a fool a builder must be to open a ventilator into another room, when, with the same trouble, he might have communicated with the outside air!”
SH	“‘Where are they all, [NAME]?’
SH	[NAME] [NAME] [NAME] had her lunch, started for the [NAME], did some shopping, proceeded to the company’s office, got her packet, and found herself at exactly 4:35 walking through [NAME] [NAME] on her way back to the station.
SH	Your advice will be altogether invaluable to me.”
SH	It would be a pity to miss it.”
SH	I am a light sleeper, and it has awakened me.
SH	“It came here.”
SH	“‘Certainly not.
SH	The [NAME] is not on the direct line to the station.
SH	“You think that he is dead?”
SH	“Showing that she had struck a light and looked about her when the alarm took place.
SH	“Not a word.
SH	This ground in front belongs to the house, but the woods all round are part of [NAME] [NAME]’s preserves.
SH	“We went upstairs together, the colonel first with the lamp, the fat manager and I behind him.
SH	“The [NAME]: Did your father make any statement to you before he died?
SH	I have no wish to commit you to anything without your having it all laid before you.
SH	Early that morning a peasant had met a cart containing several people and some very bulky boxes driving rapidly in the direction of [NAME], but there all traces of the fugitives disappeared, and even [NAME]’ ingenuity failed ever to discover the least clue as to their whereabouts.
SH	“It is fortunate, for you will perhaps be able to post me up.
SH	‘Why, dash it all!’ said he, ‘I’ve let them go at six hundred for the three!’
SH	He held in his hand a sheet of blue paper, scrawled over with notes and figures.
SH	When these hot fits were over, however, he would rush tumultuously in at the door and lock and bar it behind him, like a man who can brazen it out no longer against the terror which lies at the roots of his soul.
SH	“Very good.
SH	“Do you know the young lady?”
SH	[NAME] [NAME] was, as I expected, lounging about his sitting-room in his dressing-gown, reading the agony column of _The [NAME]_ and smoking his before-breakfast pipe, which was composed of all the plugs and dottles left from his smokes of the day before, all carefully dried and collected on the corner of the mantelpiece.
SH	“Witness: I was so disturbed and excited as I rushed out into the open, that I could think of nothing except of my father.
SH	There is a woodcock, I believe.
SH	However that may be, the young lady was very decidedly carried away, and, having quite made up her mind that her stepfather was in [NAME], the suspicion of treachery never for an instant entered her mind.
SH	You fail, however, to reason from what you see.
SH	“A house on fire?” asked [NAME] as the train steamed off again on its way.
SH	“That is the reward, and I have reason to know that there are sentimental considerations in the background which would induce the [NAME] to part with half her fortune if she could but recover the gem.”
SH	[NAME] shook his head gravely.
SH	The trees and wayside hedges were just throwing out their first green shoots, and the air was full of the pleasant smell of the moist earth.
SH	I may be on the trail in this matter, or I may be following a will-o’-the-wisp, but I shall soon know which it is.
SH	But look at these lonely houses, each in its own fields, filled for the most part with poor ignorant folk who know little of the law.
SH	“‘My name,’ said he, ‘is [NAME] [NAME] [NAME], and I am myself one of the pensioners upon the fund left by our noble benefactor.
SH	[NAME] [NAME] [NAME] can have the same by applying at 6:30 this evening at [NAME], [NAME] [NAME].’
SH	“I thought it as well,” said [NAME] as we climbed the stile, “that this fellow should think we had come here as architects, or on some definite business.
SH	An examination showed that one of the [NAME]-rubber bands which was round the head of a driving-rod had shrunk so as not quite to fill the socket along which it worked.
SH	[NAME] cut the cord and removed the transverse bar.
SH	Pray wait until you have recovered yourself, and then I shall be most happy to look into any little problem which you may submit to me.”
SH	He had returned with the prize, but had left a fragment in the grasp of his opponent.
SH	When he told us of a man in a pew, of the change in the bride’s manner, of so transparent a device for obtaining a note as the dropping of a bouquet, of her resort to her confidential maid, and of her very significant allusion to claim-jumping—which in miners’ parlance means taking possession of that which another person has a prior claim to—the whole situation became absolutely clear.
SH	“It is a little cold for the time of the year,” said [NAME].
SH	Then I made inquiries as to this mysterious assistant and found that I had to deal with one of the coolest and most daring criminals in [NAME].
SH	As he spoke the gleam of the sidelights of a carriage came round the curve of the avenue.
SH	She left her room, therefore, and came into mine, where she sat for some time, chatting about her approaching wedding.
SH	“‘We are now,’ said he, ‘actually within the hydraulic press, and it would be a particularly unpleasant thing for us if anyone were to turn it on.
SH	From all I hear it is splendid pay and very little to do.’
SH	“This was quite too good to lose, [NAME].
SH	This would be in the year 1878, after he had been eight or nine years in [NAME].
SH	“You will excuse my beginning without you, [NAME],” said he, “but you remember that our client has rather an early appointment this morning.”
SH	What a strange idea!”
SH	It seemed strange talk for a wedding-morning, but what has happened since gives a meaning to it.”
SH	“Will you come with me?” asked [NAME], glancing up.
SH	“I shall probably wish to go over the outside of the house again.
SH	“[NAME] dazed, I went into the station and asked about the morning train.
SH	“We must have a cab.”
SH	I left the house a little after eight o’clock this morning in the character of a groom out of work.
SH	“Certainly.”
SH	We stepped, as it were, right out of the carriage and into the hall, so that I failed to catch the most fleeting glance of the front of the house.
SH	“But a terrible change came over our stepfather about this time.
SH	And now let us hear a true account of the next act.
SH	The sleeper half turned, and then settled down once more into a deep slumber.
SH	“You are not very vulnerable from above,” [NAME] remarked as he held up the lantern and gazed about him.
SH	He would see it through the ventilator.”
SH	“Thank you,” said my patient, “but I have felt another man since the doctor bandaged me, and I think that your breakfast has completed the cure.
SH	It was a bright, crisp [NAME] morning, and the snow of the day before still lay deep upon the ground, shimmering brightly in the wintry sun.
SH	“What are they?”
SH	“I owe you an apology,” he said, raising his golden pince-nez to his eyes.
SH	Would the body be dressed in a coat alone?”
SH	I should like to know who sold you the geese which you supplied to the [NAME].”
SH	When I cried out that it was a false alarm, she replaced it, glanced at the rocket, rushed from the room, and I have not seen her since.
SH	I would not have his cursed stock mixed with mine; not that I had any dislike to the lad, but his blood was in him, and that was enough.
SH	“[NAME] plays at the [NAME] [NAME]’s [NAME] this afternoon,” he remarked.
SH	“Where does that bell communicate with?”
SH	“‘That is quite correct,’ I answered; ‘but you will excuse me if I say that I cannot see how all this bears upon my professional qualifications.
SH	[NAME] is rare.
SH	In that case, [NAME] [NAME], I had best inspect a few more of your young ladies.’
SH	Having done that, we may drive back to our luncheon.
SH	I do not think that I have ever seen so thin a man.
SH	As I was already in debt to my tradesmen, the advance was a great convenience, and yet there was something unnatural about the whole transaction which made me wish to know a little more before I quite committed myself.
SH	It is true that I had a country walk on [NAME] and came home in a dreadful mess, but as I have changed my clothes I can’t imagine how you deduce it.
SH	The road in which we found ourselves as we turned round the corner from the retired [NAME]-[NAME] [NAME] presented as great a contrast to it as the front of a picture does to the back.
SH	“You would have done better to have trusted your wife.”
SH	There’s twenty-six of them, which makes one for you, and one for us, and two dozen for the market.’
SH	which was a usual signal between my father and myself.
SH	For a minute or more the hand, with its writhing fingers, protruded out of the floor.
SH	I was shocked by the change which had come over him, for his face which was naturally of a broad and massive mould, was now pinched and fallen in, while his hair seemed to me at least a shade whiter.
SH	The small boy brought round a small thin volume and a great greasy-backed one, laying them out together beneath the hanging lamp.
SH	“Well, I guess you have every cause to be.”
SH	before seeing him.
SH	“Well?”  “That’s the list of the folk from whom I buy.
SH	Oh, he will be silent!’
SH	[NAME] had a considerable household, some half-dozen at the least.
SH	“There was a double line of tracks of a booted man, and a second double line which I saw with delight belonged to a man with naked feet.
SH	“How is the glass?
SH	“That is better,” said [NAME] [NAME] serenely.
SH	I am sure, [NAME] [NAME], that we are very much indebted to you for having cleared the matter up.
SH	“‘Tell me all about it,’ said [NAME]  “‘Well,’ said he, showing me the advertisement, ‘you can see for yourself that the [NAME] has a vacancy, and there is the address where you should apply for particulars.
SH	“It is my belief that she died of pure fear and nervous shock, though what it was that frightened her I cannot imagine.”
SH	Large sitting-room on the right side, well furnished, with long windows almost to the floor, and those preposterous English window fasteners which a child could open.
SH	There was no sign of him there.
SH	You have been reading the papers diligently of late, have you not?”
SH	But really I think that we are wandering rather far from the point.”
SH	“Then what are they?
SH	“Why, dear me, it sounds quite hollow!”
SH	Fresh scandals have eclipsed it, and their more piquant details have drawn the gossips away from this four-year-old drama.
SH	One sorrow comes close upon the heels of another.
SH	“Yesterday.”
SH	“‘You blackguard!’
SH	It lay between that and her bedroom, and I was determined to see which.
